2026-04-26 20:42:15 | INFO | Pipeline started
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 72 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 73/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 73 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 74/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:01 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:01 | WARNING | Chunk 74 failed extraction — skipping.
2026-04-26 20:43:01 | INFO | Processing chunk 75/75 — source: https://en.wikipedia.org/wiki/Artificial_intelligence
2026-04-26 20:43:02 | ERROR | Non-retriable API error 400: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:02 | ERROR | Fatal error during extraction: Error code: 400 - {'error': {'message': 'The model `llama3-8b-8192` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}
2026-04-26 20:43:02 | WARNING | Chunk 75 failed extraction — skipping.
2026-04-26 20:43:02 | INFO | Extraction complete: 0 succeeded, 75 skipped.
2026-04-26 20:43:02 | ERROR | No results produced. Check API key and network.
